id,tipo,lat,lon,privada,personas,fecha
124982,"Escuelas de educación superior del sector público",29.0834967,-110.9602066,0,7,2010-07-01
124983,"Escuelas de educación superior del sector público",27.0738978,-109.4291824,0,7,2010-07-01
124984,"Escuelas de educación superior del sector público",30.7232603,-112.1582026,0,6,2010-07-01
124986,"Escuelas de educación superior del sector privado",29.1451319,-110.9088890,1,7,2010-07-01
124987,"Escuelas de educación superior del sector privado",27.5165633,-109.9437092,1,6,2010-07-01
124990,"Escuelas de educación superior del sector privado",31.3205367,-110.9466213,1,6,2010-07-01
124994,"Escuelas de educación superior del sector público",32.4597438,-114.7064931,0,7,2010-07-01
124998,"Escuelas de educación superior del sector privado",29.0772022,-110.9371883,1,7,2010-07-01
125022,"Escuelas de educación superior del sector privado",29.1252274,-110.9125295,1,6,2010-07-01
125025,"Escuelas de educación superior del sector privado",27.5082782,-109.9305642,1,6,2010-07-01
121741,"Escuelas de educación superior del sector privado",29.1209023,-110.9574409,1,6,2014-12-01
121839,"Escuelas de educación media superior del sector público",29.0436204,-110.9587218,0,6,2014-12-01
121870,"Escuelas de educación media superior del sector público",29.1436478,-110.9653568,0,6,2014-12-01
121872,"Escuelas de educación media superior del sector público",29.0863169,-110.9947903,0,6,2014-12-01
121936,"Escuelas del sector privado que combinan diversos niveles de educación",29.1500843,-110.9775031,1,6,2014-12-01
122054,"Escuelas de educación superior del sector público",29.0796749,-110.9592136,0,6,2014-12-01
123531,"Escuelas del sector privado que combinan diversos niveles de educación",27.5315848,-109.9358815,1,6,2014-12-01
123573,"Escuelas de educación superior del sector público",27.5268615,-109.9263598,0,7,2014-12-01
123574,"Escuelas de educación superior del sector público",30.9897199,-110.2675182,0,6,2014-12-01
125015,"Escuelas de educación superior del sector público",29.0092509,-110.9033442,0,7,2014-12-01
125017,"Escuelas de educación superior del sector público",31.2333566,-110.9820385,0,6,2014-12-01
125019,"Escuelas de educación superior del sector público",32.4376666,-114.7149287,0,6,2014-12-01
125024,"Escuelas de educación superior del sector público",31.2458964,-110.9382970,0,6,2014-12-01
124957,"Escuelas de educación superior del sector privado",30.9902983,-110.2718037,1,7,2016-01-01
124962,"Escuelas de educación superior del sector privado",31.2785380,-110.9407971,1,6,2016-01-01
124967,"Escuelas de educación superior del sector privado",27.4744816,-109.9444431,1,7,2016-01-01
124993,"Escuelas de educación superior del sector público",29.1210189,-110.9608945,0,7,2016-01-01
125027,"Escuelas de educación superior del sector privado",29.0784204,-110.9917447,1,6,2016-01-01
124959,"Escuelas de educación superior del sector privado",31.3259048,-109.5399331,1,7,2017-03-01
124980,"Escuelas de educación superior del sector público",27.5360721,-109.9602221,0,6,2019-11-01
125016,"Escuelas de educación superior del sector público",29.0092430,-110.9033416,0,7,2020-04-01
125021,"Escuelas de educación superior del sector público",27.3681629,-109.9031329,0,6,2020-04-01
125151,"Escuelas de educación superior del sector público",31.2318748,-110.9818816,0,6,2020-04-01
123559,"Escuelas de educación superior del sector público",31.3127036,-109.5333920,0,6,2020-11-01
123575,"Escuelas de educación superior del sector público",30.9891705,-110.2648197,0,6,2020-11-01
123578,"Escuelas de educación superior del sector privado",27.5322940,-109.9452326,1,6,2020-11-01
124970,"Escuelas de educación superior del sector privado",31.2734047,-110.9323406,1,6,2020-11-01
124973,"Escuelas de educación superior del sector privado",31.2895619,-110.9385905,1,6,2020-11-01
122010,"Escuelas de educación media superior del sector privado",32.4613669,-114.7174702,1,6,2023-11-01
123577,"Escuelas de educación técnica superior del sector privado",31.3435301,-113.5098924,1,6,2023-11-01
124988,"Escuelas de educación superior del sector privado",29.1473105,-110.9094052,1,6,2023-11-01
125263,"Escuelas de educación media superior del sector público",17.9787768,-92.9270413,0,6,2010-07-01
125444,"Escuelas de educación media superior del sector público",18.0631375,-93.1636941,0,6,2010-07-01
125483,"Escuelas de educación media superior del sector público",17.9740800,-92.9399428,0,6,2010-07-01
125490,"Escuelas del sector privado que combinan diversos niveles de educación",17.9963982,-92.9504739,1,7,2010-07-01
125492,"Escuelas del sector privado que combinan diversos niveles de educación",17.9692717,-92.9485801,1,6,2010-07-01
125500,"Escuelas del sector privado que combinan diversos niveles de educación",17.9588647,-92.9524993,1,6,2010-07-01
125506,"Escuelas de educación media superior del sector público",18.0006987,-92.9552452,0,7,2010-07-01
125513,"Escuelas de educación media superior del sector público",17.9756909,-92.9566377,0,6,2010-07-01
125582,"Escuelas del sector privado que combinan diversos niveles de educación",18.0261494,-92.9047314,1,6,2010-07-01
125619,"Escuelas del sector privado que combinan diversos niveles de educación",17.9481402,-92.9606536,1,6,2010-07-01
125623,"Escuelas del sector privado que combinan diversos niveles de educación",17.9694882,-92.9421441,1,6,2010-07-01
125670,"Escuelas del sector privado que combinan diversos niveles de educación",17.9875331,-92.9438880,1,6,2010-07-01
125787,"Escuelas de educación media superior del sector público",18.2764840,-93.2183182,0,6,2010-07-01
125810,"Escuelas de educación media superior del sector público",17.9822702,-93.3801549,0,6,2010-07-01
126309,"Escuelas de educación secundaria técnica del sector público",17.9854707,-92.9300968,0,6,2010-07-01
126468,"Escuelas del sector privado que combinan diversos niveles de educación",17.9951741,-92.9188330,1,6,2010-07-01
126474,"Escuelas de educación superior del sector público",18.0244761,-92.9034013,0,7,2010-07-01
126475,"Escuelas de educación superior del sector público",18.5310543,-92.6327718,0,6,2010-07-01
126909,"Escuelas de educación media superior del sector público",18.0151882,-92.9236850,0,6,2010-07-01
126944,"Escuelas de educación superior del sector privado",17.9688319,-92.9205860,1,6,2010-07-01
127101,"Escuelas de educación superior del sector privado",17.9719689,-92.9481017,1,7,2010-07-01
127106,"Escuelas de educación superior del sector público",18.0073178,-92.9235965,0,7,2010-07-01
127108,"Escuelas de educación superior del sector público",18.0734390,-93.1660658,0,6,2010-07-01
127109,"Escuelas de educación superior del sector público",18.0742277,-93.1680673,0,6,2010-07-01
127110,"Escuelas de educación superior del sector público",17.4875683,-91.4262729,0,6,2010-07-01
127112,"Escuelas de educación superior del sector público",18.0751009,-93.1702833,0,6,2010-07-01
127113,"Escuelas de educación superior del sector público",17.9759543,-92.9533312,0,7,2010-07-01
127120,"Escuelas de educación superior del sector privado",17.9623504,-93.0113215,1,6,2010-07-01
127122,"Escuelas de educación superior del sector privado",17.9797690,-92.8041420,1,7,2010-07-01
127126,"Escuelas de educación superior del sector público",17.8848493,-92.9222429,0,7,2010-07-01
127107,"Escuelas de educación superior del sector público",18.0143586,-92.9866981,0,7,2012-06-01
125274,"Escuelas de educación media superior del sector público",17.9989154,-92.9145812,0,6,2014-12-01
125653,"Escuelas de educación superior del sector público",18.0072464,-92.9236620,0,6,2014-12-01
125654,"Escuelas de educación superior del sector público",18.0087920,-92.9262665,0,7,2014-12-01
126478,"Escuelas de educación superior del sector público",17.7770581,-92.6085257,0,7,2014-12-01
126479,"Escuelas de educación superior del sector público",18.1109278,-94.0403151,0,6,2014-12-01
126487,"Escuelas de educación superior del sector privado",17.9652300,-92.9152660,1,6,2014-12-01
126486,"Escuelas de educación superior del sector privado",18.2634127,-93.1945378,1,6,2016-10-01
126439,"Escuelas de educación superior del sector privado",18.0149229,-92.9468606,1,6,2019-04-01
125200,"Escuelas de educación técnica superior del sector público",17.9714352,-92.9282622,0,6,2019-11-01
126880,"Escuelas de educación superior del sector público",18.0042711,-92.9257645,0,6,2019-11-01
127173,"Escuelas de educación superior del sector público",17.8842742,-92.9289710,0,7,2020-04-01
126473,"Escuelas de educación superior del sector público",18.0236183,-92.9053135,0,7,2020-11-01
126477,"Escuelas de educación superior del sector público",17.7772883,-92.6087097,0,6,2020-11-01
126467,"Escuelas de educación media superior del sector privado",17.9816720,-92.8244451,1,6,2023-11-01
127275,"Escuelas de educación superior del sector público",23.7292233,-99.1276637,0,6,2010-07-01
127329,"Escuelas de educación media superior del sector público",22.2868939,-97.8540842,0,6,2010-07-01
127331,"Escuelas de educación media superior del sector público",22.2796048,-97.8542088,0,6,2010-07-01
127333,"Escuelas de educación media superior del sector público",25.8334230,-97.4993567,0,6,2010-07-01
127335,"Escuelas de educación media superior del sector público",22.2810314,-97.8448964,0,6,2010-07-01
127337,"Escuelas de educación media superior del sector público",25.9852707,-98.0798710,0,6,2010-07-01
127486,"Escuelas de educación media superior del sector público",23.7452147,-99.1326766,0,6,2010-07-01
127487,"Escuelas de educación media superior del sector público",22.7377538,-98.9622855,0,6,2010-07-01
127490,"Escuelas de educación media superior del sector público",25.8653139,-97.5658761,0,6,2010-07-01
127497,"Escuelas de educación media superior del sector público",23.7258014,-99.1651099,0,7,2010-07-01
127559,"Escuelas de educación media superior del sector público",22.2637999,-97.7890088,0,6,2010-07-01
127560,"Escuelas de educación media superior del sector público",22.2675441,-97.8497583,0,6,2010-07-01
127718,"Escuelas del sector privado que combinan diversos niveles de educación",23.7239461,-99.1529227,1,6,2010-07-01
127742,"Escuelas del sector privado que combinan diversos niveles de educación",27.4581296,-99.5046161,1,6,2010-07-01
127800,"Escuelas de educación media superior del sector público",25.8792211,-97.5456666,0,6,2010-07-01
127803,"Escuelas del sector privado que combinan diversos niveles de educación",25.8597301,-97.5099726,1,6,2010-07-01
127823,"Escuelas del sector privado que combinan diversos niveles de educación",22.2679811,-97.8692083,1,6,2010-07-01
127877,"Escuelas del sector privado que combinan diversos niveles de educación",26.0777298,-98.2707701,1,6,2010-07-01
127957,"Escuelas de educación media superior del sector público",22.2958286,-97.8562133,0,6,2010-07-01
128000,"Escuelas del sector privado que combinan diversos niveles de educación",22.2551410,-97.8612638,1,6,2010-07-01
128034,"Escuelas del sector privado que combinan diversos niveles de educación",22.2975221,-97.8960004,1,7,2010-07-01
128058,"Escuelas de educación media superior del sector público",26.0675901,-98.2765580,0,6,2010-07-01
128163,"Escuelas de educación superior del sector privado",22.2442351,-97.8552294,1,6,2010-07-01
128251,"Escuelas de educación superior del sector público",22.2207889,-97.8514284,0,6,2010-07-01
128280,"Escuelas de educación media superior del sector privado",25.8634862,-97.4943349,1,6,2010-07-01
128288,"Escuelas de educación media superior del sector público",22.7512568,-98.9670881,0,6,2010-07-01
129186,"Escuelas de educación secundaria general del sector público",23.7174979,-99.1464073,0,6,2010-07-01
129200,"Escuelas de educación secundaria general del sector público",23.7135670,-99.1608711,0,6,2010-07-01
129201,"Escuelas de educación secundaria general del sector público",23.7496126,-99.1328212,0,6,2010-07-01
129211,"Escuelas de educación secundaria general del sector público",22.3108865,-97.8634637,0,6,2010-07-01
129217,"Escuelas de educación secundaria general del sector público",22.2539236,-97.8281477,0,6,2010-07-01
129220,"Escuelas de educación secundaria general del sector público",22.2839539,-97.8698180,0,6,2010-07-01
129225,"Escuelas de educación secundaria general del sector público",23.7445756,-99.1634231,0,6,2010-07-01
129235,"Escuelas de educación secundaria general del sector público",25.6722539,-97.8231738,0,6,2010-07-01
129236,"Escuelas de educación secundaria general del sector público",22.7563359,-98.9711716,0,6,2010-07-01
129237,"Escuelas de educación secundaria general del sector público",22.2398600,-97.8390814,0,6,2010-07-01
129241,"Escuelas de educación secundaria general del sector público",25.8411287,-97.5293221,0,6,2010-07-01
129273,"Escuelas de educación secundaria técnica del sector público",25.8580168,-97.5077505,0,6,2010-07-01
129283,"Escuelas de educación secundaria técnica del sector público",23.7686735,-99.1663279,0,6,2010-07-01
129287,"Escuelas de educación secundaria técnica del sector público",25.8255327,-97.5035321,0,6,2010-07-01
129288,"Escuelas de educación secundaria técnica del sector público",23.7443018,-99.1159143,0,6,2010-07-01
129332,"Escuelas de educación secundaria técnica del sector público",23.7148252,-99.1716763,0,6,2010-07-01
129338,"Escuelas de educación secundaria técnica del sector público",25.8245582,-97.5231445,0,6,2010-07-01
129388,"Escuelas del sector privado que combinan diversos niveles de educación",23.7465049,-99.1456645,1,6,2010-07-01
129439,"Escuelas de educación superior del sector público",22.2764080,-97.8595560,0,6,2010-07-01
129441,"Escuelas de educación superior del sector público",22.2766885,-97.8606185,0,6,2010-07-01
129447,"Escuelas de educación superior del sector público",22.2777194,-97.8653482,0,6,2010-07-01
129448,"Escuelas de educación superior del sector público",22.2767237,-97.8614346,0,7,2010-07-01
129451,"Escuelas de educación superior del sector público",22.2772118,-97.8610125,0,6,2010-07-01
129521,"Escuelas de educación superior del sector privado",25.8441912,-97.5043832,1,6,2010-07-01
129522,"Escuelas de educación superior del sector privado",25.8761070,-97.5051757,1,6,2010-07-01
129523,"Escuelas de educación superior del sector privado",27.4564402,-99.5275479,1,6,2010-07-01
129524,"Escuelas de educación superior del sector privado",26.0806797,-98.2721018,1,6,2010-07-01
129525,"Escuelas de educación superior del sector privado",22.2571578,-97.8591225,1,7,2010-07-01
129527,"Escuelas de educación superior del sector privado",23.7394554,-99.1308643,1,6,2010-07-01
129531,"Escuelas de educación superior del sector privado",22.3234069,-97.8798514,1,7,2010-07-01
129535,"Escuelas de idiomas del sector privado",26.0766549,-98.2698788,1,6,2010-07-01
129596,"Escuelas del sector privado que combinan diversos niveles de educación",22.2648342,-97.8601200,1,7,2010-07-01
129776,"Escuelas de educación superior del sector público",23.7526565,-99.1672410,0,7,2010-07-01
129778,"Escuelas de educación superior del sector público",25.8444494,-97.4534512,0,7,2010-07-01
129781,"Escuelas de educación superior del sector público",27.4530587,-99.5168743,0,7,2010-07-01
129782,"Escuelas de educación superior del sector público",26.0418011,-98.3502843,0,6,2010-07-01
129784,"Escuelas de educación superior del sector privado",22.3813784,-97.9011180,1,6,2010-07-01
130691,"Escuelas de educación superior del sector público",23.7255471,-99.1334249,0,6,2010-07-01
130764,"Escuelas de educación media superior del sector público",23.7189585,-99.1500348,0,7,2010-07-01
130892,"Escuelas de educación secundaria general del sector público",25.8701681,-97.5208789,0,6,2010-07-01
130908,"Escuelas de educación secundaria técnica del sector público",25.8589865,-97.4645924,0,6,2010-07-01
130988,"Escuelas de educación superior del sector público",22.2537946,-97.8482409,0,6,2010-07-01
130989,"Escuelas de educación superior del sector público",22.4300249,-97.9497278,0,6,2010-07-01
131017,"Escuelas de educación superior del sector público",22.7456534,-98.9833885,0,6,2010-07-01
131060,"Escuelas de educación superior del sector público",26.0299795,-98.2762040,0,6,2010-07-01
131062,"Escuelas de educación superior del sector privado",22.3918036,-97.9298876,1,6,2010-07-01
131068,"Escuelas de educación superior del sector privado",26.0680981,-98.3157379,1,6,2010-07-01
131074,"Escuelas de educación superior del sector privado",25.8879478,-97.5644941,1,6,2010-07-01
131083,"Escuelas de educación superior del sector privado",25.8546613,-97.4960207,1,6,2010-07-01
131107,"Escuelas de educación superior del sector privado",22.2836557,-97.8734237,1,7,2010-07-01
131146,"Escuelas de educación superior del sector privado",22.2673508,-97.8619203,1,7,2010-07-01
131147,"Escuelas de educación superior del sector privado",23.7334841,-99.1441854,1,6,2010-07-01
131152,"Escuelas de educación superior del sector privado",23.7634134,-99.1074237,1,7,2010-07-01
131157,"Escuelas de educación superior del sector privado",26.0767985,-98.2723450,1,7,2010-07-01
131168,"Escuelas de educación superior del sector privado",26.3989290,-99.0258013,1,6,2010-07-01
131193,"Escuelas de educación superior del sector privado",26.0888319,-98.2823273,1,7,2010-07-01
131206,"Escuelas de educación superior del sector público",26.0517316,-98.2619035,0,6,2010-07-01
131105,"Escuelas de educación superior del sector privado",22.2181145,-97.8575447,1,6,2012-06-01
131153,"Escuelas de educación superior del sector privado",23.7798222,-99.1463924,1,7,2012-06-01
131210,"Escuelas de educación superior del sector privado",23.7356489,-99.1458040,1,6,2012-06-01
127647,"Escuelas de educación secundaria técnica del sector público",26.0537566,-98.2947734,0,6,2014-12-01
129172,"Escuelas de educación media superior del sector público",23.7389572,-99.1571789,0,6,2014-12-01
129308,"Escuelas de educación secundaria técnica del sector público",23.7436289,-99.1513789,0,6,2014-12-01
129339,"Escuelas de educación secundaria técnica del sector público",23.7344422,-99.1075908,0,6,2014-12-01
129440,"Escuelas de educación superior del sector público",27.4466521,-99.5116172,0,6,2014-12-01
129442,"Escuelas de educación superior del sector público",22.2775927,-97.8654949,0,7,2014-12-01
129445,"Escuelas de educación superior del sector público",22.2783442,-97.8611164,0,6,2014-12-01
129446,"Escuelas de educación superior del sector público",23.7666521,-99.1052749,0,6,2014-12-01
129450,"Escuelas de educación superior del sector público",22.2788001,-97.8626306,0,6,2014-12-01
129785,"Escuelas de educación superior del sector privado",25.8702199,-97.4880380,1,7,2014-12-01
129787,"Escuelas de educación superior del sector privado",22.2200337,-97.8618916,1,6,2014-12-01
130893,"Escuelas de educación secundaria general del sector público",25.9869424,-98.0837361,0,6,2014-12-01
130912,"Escuelas de educación secundaria técnica del sector público",22.2642984,-97.8513245,0,6,2014-12-01
131187,"Escuelas de educación superior del sector público",23.7287274,-99.0775726,0,6,2014-12-01
127604,"Escuelas del sector privado que combinan diversos niveles de educación",25.8544669,-97.4979931,1,6,2014-12-01
127641,"Escuelas de educación media superior del sector público",26.0598622,-98.2909633,0,6,2014-12-01
131063,"Escuelas de educación superior del sector privado",22.7391204,-98.9712686,1,6,2017-03-01
127991,"Escuelas de educación superior del sector privado",22.2545172,-97.8620796,1,6,2019-04-01
129528,"Escuelas de educación superior del sector privado",22.2571593,-97.8620125,1,6,2019-11-01
130615,"Escuelas del sector privado que combinan diversos niveles de educación",22.2743120,-97.8476759,1,6,2019-11-01
130782,"Escuelas de educación media superior del sector público",27.4549871,-99.5567892,0,6,2019-11-01
127492,"Escuelas de educación media superior del sector público",23.7257944,-99.1651024,0,7,2019-11-01
131186,"Escuelas de educación superior del sector público",23.7325072,-99.0835496,0,6,2020-04-01
131202,"Escuelas de educación superior del sector público",27.4616403,-99.6012254,0,6,2020-04-01
131215,"Escuelas de educación superior del sector público",22.4139415,-97.9375317,0,6,2020-04-01
129775,"Escuelas de educación superior del sector público",22.4234741,-97.9456517,0,6,2020-11-01
129779,"Escuelas de educación superior del sector público",25.8437575,-97.4524943,0,6,2020-11-01
129780,"Escuelas de educación superior del sector público",27.4540520,-99.5163435,0,7,2020-11-01
130701,"Escuelas del sector privado que combinan diversos niveles de educación",26.0535196,-98.3205380,1,6,2023-11-01
127318,"Escuelas de educación media superior del sector privado",27.4555787,-99.5549606,1,6,2023-11-01
131336,"Escuelas de educación superior del sector público",19.3026797,-98.2431622,0,7,2010-07-01
131397,"Escuelas de educación media superior del sector público",19.1194216,-98.1598012,0,6,2010-07-01
131399,"Escuelas de educación media superior del sector público",19.4349834,-98.1087387,0,6,2010-07-01
131618,"Escuelas de educación media superior del sector público",19.3541716,-98.1654607,0,6,2010-07-01
131670,"Escuelas de educación media superior del sector público",19.3180112,-98.1774593,0,6,2010-07-01
132181,"Escuelas de educación secundaria general del sector público",19.3129116,-97.9338743,0,6,2010-07-01
132190,"Escuelas de educación secundaria general del sector público",19.2195799,-98.2388787,0,6,2010-07-01
132192,"Escuelas de educación secundaria técnica del sector público",19.3160360,-98.2445788,0,6,2010-07-01
132329,"Escuelas de educación superior del sector público",19.4174403,-98.1253829,0,6,2010-07-01
132330,"Escuelas de educación superior del sector público",19.3134374,-98.2358564,0,6,2010-07-01
132331,"Escuelas de educación superior del sector público",19.1939806,-98.2337284,0,6,2010-07-01
132332,"Escuelas de educación superior del sector público",19.3274849,-98.2293578,0,6,2010-07-01
132335,"Escuelas de educación superior del sector público",19.3124540,-98.2366556,0,6,2010-07-01
132476,"Escuelas de educación superior del sector público",19.4070635,-98.1208873,0,7,2010-07-01
132478,"Escuelas de educación superior del sector público",19.3101144,-98.3839412,0,6,2010-07-01
132892,"Escuelas de educación media superior del sector público",19.3178511,-98.2127409,0,6,2010-07-01
133114,"Escuelas de educación superior del sector público",19.5874174,-98.5691601,0,6,2010-07-01
133116,"Escuelas de educación superior del sector privado",19.3121198,-98.2111905,1,6,2010-07-01
133117,"Escuelas de educación superior del sector privado",19.4075020,-98.1158286,1,6,2010-07-01
133118,"Escuelas de educación superior del sector privado",19.3897212,-98.1288001,1,6,2010-07-01
131552,"Escuelas de educación media superior del sector público",19.3340354,-98.1978960,0,6,2014-12-01
131708,"Escuelas de educación superior del sector público",19.1944915,-98.2332710,0,6,2014-12-01
132174,"Escuelas de educación secundaria general del sector público",19.2915524,-98.1952880,0,6,2014-12-01
132225,"Escuelas de educación secundaria técnica del sector público",19.3241099,-98.1948179,0,6,2014-12-01
131400,"Escuelas de educación media superior del sector público",19.3032253,-98.2450354,0,6,2019-11-01
132333,"Escuelas de educación superior del sector público",19.3293192,-98.1456713,0,6,2019-11-01
132337,"Escuelas de educación superior del sector público",19.3553737,-98.1818070,0,6,2019-11-01
133063,"Escuelas de educación superior del sector público",19.3272093,-98.2296725,0,6,2019-11-01
133149,"Escuelas de educación superior del sector público",19.3261996,-97.9294260,0,6,2020-04-01
132475,"Escuelas de educación superior del sector público",19.3101226,-98.3838643,0,6,2020-11-01
133035,"Escuelas de educación superior del sector público",19.4068910,-98.1203605,0,7,2020-11-01
133499,"Escuelas de educación media superior del sector público",19.5663315,-96.9230593,0,6,2010-07-01
133524,"Escuelas de educación superior del sector público",19.5541427,-96.9292113,0,7,2010-07-01
133632,"Escuelas de educación superior del sector público",19.5597991,-96.9308304,0,7,2010-07-01
133663,"Escuelas de educación media superior del sector público",19.5509713,-96.9146726,0,6,2010-07-01
133673,"Escuelas de educación media superior del sector público",20.5094700,-97.4450590,0,6,2010-07-01
133674,"Escuelas de educación media superior del sector público",18.1400434,-94.4249834,0,6,2010-07-01
133894,"Escuelas de educación media superior del sector público",19.0669459,-97.0417642,0,6,2010-07-01
133900,"Escuelas de educación media superior del sector público",18.8745071,-96.9350162,0,6,2010-07-01
133903,"Escuelas de educación media superior del sector público",19.1960999,-96.1783799,0,6,2010-07-01
133905,"Escuelas de educación media superior del sector público",21.1810672,-97.7401133,0,6,2010-07-01
133906,"Escuelas de educación media superior del sector público",18.8749953,-97.1105858,0,6,2010-07-01
133907,"Escuelas de educación media superior del sector público",18.0135666,-94.5320984,0,6,2010-07-01
133915,"Escuelas de educación media superior del sector público",19.4705266,-96.9478250,0,6,2010-07-01
134069,"Escuelas del sector privado que combinan diversos niveles de educación",19.2076011,-96.1596029,1,6,2010-07-01
134082,"Escuelas del sector privado que combinan diversos niveles de educación",19.1768106,-96.1327583,1,6,2010-07-01
134106,"Escuelas de educación media superior del sector público",19.5862228,-96.9338387,0,6,2010-07-01
134112,"Escuelas de educación media superior del sector público",18.1394543,-94.4889991,0,6,2010-07-01
134207,"Escuelas del sector privado que combinan diversos niveles de educación",18.8893752,-96.9502715,1,6,2010-07-01
134247,"Escuelas del sector privado que combinan diversos niveles de educación",19.5307484,-96.8966169,1,6,2010-07-01
134358,"Escuelas de educación media superior del sector público",18.0167305,-94.5584730,0,6,2010-07-01
134709,"Escuelas de educación media superior del sector público",19.5429331,-96.9260509,0,6,2010-07-01
134757,"Escuelas de educación media superior del sector público",19.5402614,-96.9092470,0,6,2010-07-01
134853,"Escuelas del sector privado que combinan diversos niveles de educación",19.1589528,-96.1143189,1,6,2010-07-01
134854,"Escuelas de educación media superior del sector privado",19.1557983,-96.1143926,1,6,2010-07-01
134857,"Escuelas del sector privado que combinan diversos niveles de educación",19.5114600,-96.9502964,1,6,2010-07-01
134967,"Escuelas del sector privado que combinan diversos niveles de educación",20.5327964,-97.4338234,1,6,2010-07-01
135002,"Escuelas de educación media superior del sector público",18.8705118,-97.0965256,0,6,2010-07-01
135007,"Escuelas de educación media superior del sector público",19.1475642,-96.1335714,0,6,2010-07-01
135260,"Escuelas de educación media superior del sector público",19.5514744,-96.9353796,0,6,2010-07-01
135262,"Escuelas de educación media superior del sector público",19.5759312,-96.9279107,0,6,2010-07-01
135268,"Escuelas de educación media superior del sector público",19.5178256,-96.9168760,0,6,2010-07-01
135269,"Escuelas de educación media superior del sector público",18.8999709,-96.9503656,0,6,2010-07-01
135272,"Escuelas de educación media superior del sector público",19.5515854,-96.9353263,0,6,2010-07-01
135305,"Escuelas de educación media superior del sector público",19.5178234,-96.9168706,0,6,2010-07-01
135678,"Escuelas del sector privado que combinan diversos niveles de educación",18.8815983,-96.9411220,1,6,2010-07-01
135679,"Escuelas de educación media superior del sector privado",18.8392102,-97.0825681,1,6,2010-07-01
135748,"Escuelas del sector privado que combinan diversos niveles de educación",18.1451005,-94.4569963,1,6,2010-07-01
138315,"Escuelas de educación secundaria general del sector público",19.5759312,-96.9279107,0,6,2010-07-01
138332,"Escuelas de educación secundaria general del sector público",19.1782035,-96.1532336,0,6,2010-07-01
138334,"Escuelas de educación secundaria general del sector público",19.5157837,-96.9241280,0,6,2010-07-01
138344,"Escuelas de educación secundaria general del sector público",19.1129555,-96.1059192,0,6,2010-07-01
138384,"Escuelas de educación secundaria general del sector público",19.1648478,-96.1423853,0,6,2010-07-01
138400,"Escuelas de educación secundaria general del sector público",18.8309993,-97.1534981,0,6,2010-07-01
138409,"Escuelas de educación secundaria general del sector público",19.1982440,-96.1671815,0,6,2010-07-01
138415,"Escuelas de educación secundaria general del sector público",19.1637613,-96.1286118,0,6,2010-07-01
138516,"Escuelas de educación secundaria técnica del sector público",19.5305772,-96.8948643,0,6,2010-07-01
138572,"Escuelas de educación secundaria técnica del sector público",19.5471941,-96.9007206,0,6,2010-07-01
138591,"Escuelas de educación secundaria técnica del sector público",19.5321608,-96.9326882,0,6,2010-07-01
138603,"Escuelas de educación secundaria técnica del sector público",18.3651803,-95.7916425,0,6,2010-07-01
138612,"Escuelas de educación secundaria técnica del sector público",19.5686864,-96.9244090,0,6,2010-07-01
138654,"Escuelas de educación secundaria técnica del sector público",19.1680384,-96.1336244,0,6,2010-07-01
138927,"Escuelas de educación superior del sector público",19.5249341,-96.9242977,0,7,2010-07-01
139121,"Escuelas de educación superior del sector público",19.1695042,-96.1421691,0,6,2010-07-01
139124,"Escuelas de educación superior del sector público",19.5186671,-96.9186941,0,6,2010-07-01
139127,"Escuelas de educación superior del sector público",19.5153250,-96.9184479,0,6,2010-07-01
139129,"Escuelas de educación superior del sector público",19.5153033,-96.9184282,0,6,2010-07-01
139131,"Escuelas de educación superior del sector público",18.8574824,-97.0724989,0,6,2010-07-01
139135,"Escuelas de educación superior del sector público",19.5178237,-96.9175356,0,7,2010-07-01
139141,"Escuelas de educación superior del sector público",19.5416633,-96.9266583,0,6,2010-07-01
139143,"Escuelas de educación superior del sector público",19.1664704,-96.1139810,0,6,2010-07-01
139147,"Escuelas de educación superior del sector público",20.5076820,-97.4480273,0,6,2010-07-01
139158,"Escuelas de educación superior del sector público",19.5087203,-96.9001720,0,6,2010-07-01
139250,"Escuelas de educación superior del sector público",19.0599344,-95.9835087,0,6,2010-07-01
139275,"Escuelas de educación media superior del sector público",19.1623791,-96.1096809,0,6,2010-07-01
139284,"Escuelas de educación superior del sector privado",18.7726076,-96.8683400,1,6,2010-07-01
139305,"Escuelas del sector privado que combinan diversos niveles de educación",19.2001511,-96.1345078,1,6,2010-07-01
139326,"Escuelas del sector privado que combinan diversos niveles de educación",19.5294274,-96.9295956,1,6,2010-07-01
139340,"Escuelas de educación superior del sector privado",18.8509185,-97.0900797,1,6,2010-07-01
139496,"Escuelas de educación superior del sector privado",19.5158147,-96.8777490,1,6,2010-07-01
139510,"Escuelas de educación media superior del sector privado",19.5297422,-96.9130519,1,6,2010-07-01
139600,"Escuelas del sector privado que combinan diversos niveles de educación",19.1795845,-96.1246048,1,6,2010-07-01
139620,"Escuelas de educación superior del sector público",21.2078559,-97.7439706,0,6,2010-07-01
139625,"Escuelas de educación superior del sector público",18.0053262,-94.5550460,0,7,2010-07-01
139626,"Escuelas de educación superior del sector público",18.8546552,-97.0984659,0,6,2010-07-01
139630,"Escuelas de educación superior del sector público",19.2008281,-96.1592581,0,7,2010-07-01
139683,"Escuelas de educación superior del sector privado",18.8915204,-96.9793794,1,6,2010-07-01
139684,"Escuelas de educación superior del sector privado",19.1729902,-96.1217698,1,6,2010-07-01
